,Year,State,Population,Deaths Per 100k,City,# Killed,# Injured,# Victims,Gun Law Rank,Safety Grade,Incident Date
2205,2019,Pennsylvania,12801989,12.47,Philadelphia,4,0,4,12,C,10/30/2019
2206,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,10/29/2019
2207,2019,California,39512223,7.45,Long Beach,3,9,12,1,A,10/29/2019
2208,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,10/28/2019
2209,2019,Michigan,9986857,12.82,Detroit,0,4,4,19,C,10/27/2019
2210,2019,Michigan,9986857,12.82,Lansing,1,4,5,19,C,10/27/2019
2211,2019,Texas,28995881,12.22,Greenville,2,6,8,34,F,10/26/2019
2212,2019,Oklahoma,3956971,16.71,Oklahoma City,2,2,4,40,F,10/24/2019
2213,2019,Oklahoma,3956971,16.71,Oklahoma City (Midwest City),1,3,4,40,F,10/22/2019
2214,2019,South Carolina,5148714,17.51,Sumter,0,4,4,31,F,10/21/2019
2215,2019,Texas,28995881,12.22,Port Arthur,1,3,4,34,F,10/20/2019
2216,2019,Pennsylvania,12801989,12.47,Duquesne,0,4,4,12,C,10/19/2019
2217,2019,Texas,28995881,12.22,El Paso,1,4,5,34,F,10/19/2019
2218,2019,Ohio,11689100,13.05,Columbus,0,4,4,24,D,10/15/2019
2219,2019,Pennsylvania,12801989,12.47,Philadelphia,0,6,6,12,C,10/13/2019
2220,2019,Ohio,11689100,13.05,Akron,0,4,4,24,D,10/13/2019
2221,2019,New York,19453561,4.03,Brooklyn,4,3,7,4,A,10/12/2019
2222,2019,Illinois,12671821,10.78,Chicago,5,0,5,8,A,10/12/2019
2223,2019,Pennsylvania,12801989,12.47,Philadelphia,1,3,4,12,C,10/12/2019
2224,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,10/12/2019
2225,2019,Michigan,9986857,12.82,Eastpointe,1,5,6,19,C,10/12/2019
2226,2019,Florida,21477737,12.81,Tampa,2,2,4,22,C,10/10/2019
2227,2019,Pennsylvania,12801989,12.47,Philadelphia,0,5,5,12,C,10/10/2019
2228,2019,Massachusetts,6892503,3.46,Lowell,0,5,5,7,A,10/9/2019
2229,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,10/9/2019
2230,2019,Massachusetts,6892503,3.46,Abington,5,0,5,7,A,10/7/2019
2231,2019,Indiana,6732219,14.71,Evansville,0,5,5,28,D,10/6/2019
2232,2019,Colorado,5758736,15.14,Denver,0,4,4,14,C,10/6/2019
2233,2019,Kansas,2913314,14.65,Kansas City,4,5,9,43,F,10/6/2019
2234,2019,Missouri,6137428,21.34,Saint Louis,0,5,5,46,F,10/5/2019
2235,2019,North Carolina,10488084,13.26,Roxboro,1,3,4,24,D,10/3/2019
2236,2019,Missouri,6137428,21.34,Marshall,1,3,4,46,F,10/3/2019
2237,2019,Missouri,6137428,21.34,Saint Louis,0,4,4,46,F,10/1/2019
2238,2019,Illinois,12671821,10.78,Round Lake (Round Lake Park),1,3,4,8,A,9/29/2019
2239,2019,Wisconsin,5822434,10.13,Milwaukee,0,4,4,21,C,9/29/2019
2240,2019,Florida,21477737,12.81,Jacksonville,0,4,4,22,C,9/29/2019
2241,2019,Kansas,2913314,14.65,Claflin,0,4,4,43,F,9/29/2019
2242,2019,Texas,28995881,12.22,Beaumont,4,0,4,34,F,9/29/2019
2243,2019,Illinois,12671821,10.78,Chicago,1,3,4,8,A,9/24/2019
2244,2019,Indiana,6732219,14.71,Gary,2,2,4,28,D,9/23/2019
2245,2019,Missouri,6137428,21.34,Kansas City,0,5,5,46,F,9/22/2019
2246,2019,Louisiana,4648794,21.31,New Orleans,0,4,4,32,F,9/21/2019
2247,2019,South Carolina,5148714,17.51,Lancaster,2,8,10,31,F,9/21/2019
2248,2019,Indiana,6732219,14.71,Indianapolis,0,6,6,28,D,9/21/2019
2249,2019,Ohio,11689100,13.05,Cleveland,4,0,4,24,D,9/21/2019
2250,2019,Louisiana,4648794,21.31,New Orleans,1,5,6,32,F,9/20/2019
2251,2019,District of Columbia,705749,,Washington,1,5,6,,,9/19/2019
2252,2019,Illinois,12671821,10.78,Chicago,3,1,4,8,A,9/18/2019
2253,2019,California,39512223,7.45,Wilmington,2,2,4,1,A,9/18/2019
2254,2019,Wyoming,578759,21.09,Cheyenne,2,2,4,48,F,9/16/2019
2255,2019,Missouri,6137428,21.34,Saint Louis,1,3,4,46,F,9/14/2019
2256,2019,California,39512223,7.45,Oakland,1,4,5,1,A,9/14/2019
2257,2019,Georgia,10617423,15.72,Lagrange,0,4,4,32,F,9/14/2019
2258,2019,New Mexico,2096829,20.75,Albuquerque,1,4,5,17,C,9/12/2019
2259,2019,New Mexico,2096829,20.75,Albuquerque,4,2,6,17,C,9/12/2019
2260,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,9/10/2019
2261,2019,South Carolina,5148714,17.51,Sumter,2,2,4,31,F,9/8/2019
2262,2019,Louisiana,4648794,21.31,Alexandria,1,3,4,32,F,9/8/2019
2263,2019,North Carolina,10488084,13.26,Whiteville,3,1,4,24,D,9/7/2019
2264,2019,Florida,21477737,12.81,Jacksonville,0,4,4,22,C,9/4/2019
2265,2019,Louisiana,4648794,21.31,Marrero,2,2,4,32,F,9/4/2019
2266,2019,North Carolina,10488084,13.26,Greensboro,2,2,4,24,D,9/2/2019
2267,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,9/2/2019
2268,2019,Alabama,4903185,21.7,Elkmont,5,0,5,38,F,9/2/2019
2269,2019,Connecticut,3565287,4.91,Hartford,1,3,4,3,A,9/1/2019
2270,2019,North Carolina,10488084,13.26,Rocky Mount,0,4,4,24,D,9/1/2019
2271,2019,Alabama,4903185,21.7,Valley,0,7,7,38,F,9/1/2019
2272,2019,Ohio,11689100,13.05,Toledo,0,4,4,24,D,9/1/2019
2273,2019,North Carolina,10488084,13.26,Charlotte,1,3,4,24,D,8/31/2019
2274,2019,South Carolina,5148714,17.51,Moncks Corner,0,4,4,31,F,8/31/2019
2275,2019,Texas,28995881,12.22,Odessa,8,23,31,34,F,8/31/2019
2276,2019,Pennsylvania,12801989,12.47,Philadelphia,2,2,4,12,C,8/31/2019
2277,2019,Maryland,6045680,11.61,Baltimore,0,4,4,6,A,8/31/2019
2278,2019,Maryland,6045680,11.61,Frederick,0,4,4,6,A,8/31/2019
2279,2019,Illinois,12671821,10.78,Chicago,2,3,5,8,A,8/31/2019
2280,2019,Alabama,4903185,21.7,Mobile,0,6,6,38,F,8/30/2019
2281,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,8/30/2019
2282,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,8/29/2019
2283,2019,New Mexico,2096829,20.75,Hobbs,3,4,7,17,C,8/25/2019
2284,2019,Illinois,12671821,10.78,Chicago,1,3,4,8,A,8/25/2019
2285,2019,Maryland,6045680,11.61,Temple Hills (Camp Springs),0,7,7,6,A,8/24/2019
2286,2019,Massachusetts,6892503,3.46,Lynn,1,3,4,7,A,8/24/2019
2287,2019,Texas,28995881,12.22,Houston,3,2,5,34,F,8/23/2019
2288,2019,Georgia,10617423,15.72,Dublin,0,4,4,32,F,8/23/2019
2289,2019,Missouri,6137428,21.34,Saint Louis,1,3,4,46,F,8/23/2019
2290,2019,South Carolina,5148714,17.51,Columbia,2,2,4,31,F,8/22/2019
2291,2019,California,39512223,7.45,Los Angeles,0,4,4,1,A,8/22/2019
2292,2019,Georgia,10617423,15.72,Atlanta,0,4,4,32,F,8/20/2019
2293,2019,Missouri,6137428,21.34,Kansas City,0,4,4,46,F,8/18/2019
2294,2019,Texas,28995881,12.22,Houston,0,6,6,34,F,8/17/2019
2295,2019,Alabama,4903185,21.7,Montgomery,2,3,5,38,F,8/15/2019
2296,2019,Pennsylvania,12801989,12.47,Philadelphia,0,5,5,12,C,8/15/2019
2297,2019,Pennsylvania,12801989,12.47,Philadelphia,0,6,6,12,C,8/14/2019
2298,2019,Washington,7614893,10.32,Tacoma,2,3,5,10,B,8/13/2019
2299,2019,Mississippi,2976149,22.81,Greenwood,0,4,4,50,F,8/12/2019
2300,2019,Illinois,12671821,10.78,Chicago,0,6,6,8,A,8/11/2019
2301,2019,Virginia,8535519,11.76,Richmond,0,4,4,26,D,8/10/2019
2302,2019,California,39512223,7.45,San Francisco,0,4,4,1,A,8/10/2019
2303,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,8/9/2019
2304,2019,Missouri,6137428,21.34,Saint Louis,3,1,4,46,F,8/7/2019
2305,2019,New York,19453561,4.03,Brooklyn,0,4,4,4,A,8/5/2019
2306,2019,Louisiana,4648794,21.31,Lake Charles,0,4,4,32,F,8/4/2019
2307,2019,Illinois,12671821,10.78,Chicago,1,7,8,8,A,8/4/2019
2308,2019,Tennessee,6829174,17.82,Memphis,1,3,4,29,D,8/4/2019
2309,2019,Illinois,12671821,10.78,Chicago,0,7,7,8,A,8/4/2019
2310,2019,Ohio,11689100,13.05,Dayton,10,17,27,24,D,8/4/2019
2311,2019,Texas,28995881,12.22,El Paso,23,23,46,34,F,8/3/2019
2312,2019,Virginia,8535519,11.76,Suffolk,2,3,5,26,D,8/2/2019
2313,2019,Ohio,11689100,13.05,Columbus,0,5,5,24,D,7/30/2019
2314,2019,Pennsylvania,12801989,12.47,Philadelphia,1,5,6,12,C,7/28/2019
2315,2019,California,39512223,7.45,Gilroy,4,17,21,1,A,7/28/2019
2316,2019,Wisconsin,5822434,10.13,Chippewa Falls,5,2,7,21,C,7/28/2019
2317,2019,District of Columbia,705749,,Washington,0,4,4,,,7/28/2019
2318,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,7/28/2019
2319,2019,Kansas,2913314,14.65,Wichita,1,3,4,43,F,7/27/2019
2320,2019,New York,19453561,4.03,Brooklyn,1,11,12,4,A,7/27/2019
2321,2019,Washington,7614893,10.32,Kennewick,1,3,4,10,B,7/26/2019
2322,2019,California,39512223,7.45,Canoga Park,4,2,6,1,A,7/25/2019
2323,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,7/21/2019
2324,2019,District of Columbia,705749,,Washington,0,4,4,,,7/21/2019
2325,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,7/20/2019
2326,2019,Pennsylvania,12801989,12.47,Clairton,0,4,4,12,C,7/20/2019
2327,2019,Illinois,12671821,10.78,Chicago,0,7,7,8,A,7/20/2019
2328,2019,Illinois,12671821,10.78,Chicago,1,3,4,8,A,7/18/2019
2329,2019,Texas,28995881,12.22,Lubbock,1,3,4,34,F,7/17/2019
2330,2019,Texas,28995881,12.22,San Antonio,0,4,4,34,F,7/16/2019
2331,2019,Georgia,10617423,15.72,Atlanta,0,4,4,32,F,7/15/2019
2332,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,7/14/2019
2333,2019,Illinois,12671821,10.78,Chicago,1,4,5,8,A,7/13/2019
2334,2019,Pennsylvania,12801989,12.47,Philadelphia,0,7,7,12,C,7/13/2019
2335,2019,Texas,28995881,12.22,Houston,0,4,4,34,F,7/11/2019
2336,2019,District of Columbia,705749,,Washington,2,2,4,,,7/8/2019
2337,2019,Michigan,9986857,12.82,Flint,0,6,6,19,C,7/7/2019
2338,2019,Missouri,6137428,21.34,Saint Louis,0,5,5,46,F,7/7/2019
2339,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,7/7/2019
2340,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,7/7/2019
2341,2019,New Mexico,2096829,20.75,Albuquerque,0,4,4,17,C,7/7/2019
2342,2019,California,39512223,7.45,San Jose,0,4,4,1,A,7/6/2019
2343,2019,Missouri,6137428,21.34,Saint Louis,5,0,5,46,F,7/6/2019
2344,2019,Massachusetts,6892503,3.46,Boston,0,6,6,7,A,7/5/2019
2345,2019,Nevada,3080156,17.84,Reno,1,5,6,15,C,7/5/2019
2346,2019,Illinois,12671821,10.78,Chicago,0,5,5,8,A,7/5/2019
2347,2019,New York,19453561,4.03,Brooklyn,0,4,4,4,A,7/5/2019
2348,2019,Illinois,12671821,10.78,Rockford,0,4,4,8,A,7/4/2019
2349,2019,California,39512223,7.45,Los Angeles,0,4,4,1,A,7/4/2019
2350,2019,Illinois,12671821,10.78,Chicago,1,3,4,8,A,7/4/2019
2351,2019,California,39512223,7.45,Fresno,1,3,4,1,A,7/4/2019
2352,2019,Texas,28995881,12.22,Katy,2,3,5,34,F,7/3/2019
2353,2019,Missouri,6137428,21.34,Saint Louis (Wellston),0,4,4,46,F,7/2/2019
2354,2019,Maryland,6045680,11.61,Baltimore,0,4,4,6,A,7/1/2019
2355,2019,California,39512223,7.45,Oakland,0,4,4,1,A,6/30/2019
2356,2019,California,39512223,7.45,Yucaipa,0,5,5,1,A,6/30/2019
2357,2019,Texas,28995881,12.22,Dallas,2,2,4,34,F,6/30/2019
2358,2019,New York,19453561,4.03,Bay Shore,0,6,6,4,A,6/30/2019
2359,2019,Connecticut,3565287,4.91,Hartford,0,4,4,3,A,6/29/2019
2360,2019,Louisiana,4648794,21.31,Gray,0,4,4,32,F,6/29/2019
2361,2019,Illinois,12671821,10.78,Chicago,0,5,5,8,A,6/29/2019
2362,2019,Louisiana,4648794,21.31,Baton Rouge,0,7,7,32,F,6/29/2019
2363,2019,New Jersey,8882190,4.75,Paterson,0,4,4,2,A,6/28/2019
2364,2019,Connecticut,3565287,4.91,Hamden,0,5,5,3,A,6/28/2019
2365,2019,Georgia,10617423,15.72,Atlanta,0,7,7,32,F,6/28/2019
2366,2019,New Jersey,8882190,4.75,Jersey City,0,4,4,2,A,6/28/2019
2367,2019,Minnesota,5639632,7.79,Saint Paul,0,5,5,13,C,6/28/2019
2368,2019,Georgia,10617423,15.72,Atlanta,0,7,7,32,F,6/27/2019
2369,2019,Ohio,11689100,13.05,Akron,1,3,4,24,D,6/26/2019
2370,2019,Wisconsin,5822434,10.13,Milwaukee,0,4,4,21,C,6/26/2019
2371,2019,California,39512223,7.45,La Jolla,1,3,4,1,A,6/23/2019
2372,2019,California,39512223,7.45,San Jose,5,0,5,1,A,6/23/2019
2373,2019,Indiana,6732219,14.71,South Bend,1,10,11,28,D,6/23/2019
2374,2019,Ohio,11689100,13.05,Columbus,0,5,5,24,D,6/23/2019
2375,2019,South Carolina,5148714,17.51,Abbeville,3,1,4,31,F,6/23/2019
2376,2019,Virginia,8535519,11.76,Hampton,0,4,4,26,D,6/22/2019
2377,2019,Pennsylvania,12801989,12.47,Philadelphia,0,4,4,12,C,6/22/2019
2378,2019,Maryland,6045680,11.61,Baltimore,1,4,5,6,A,6/22/2019
2379,2019,Michigan,9986857,12.82,Saginaw,1,3,4,19,C,6/21/2019
2380,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,6/21/2019
2381,2019,California,39512223,7.45,Santa Maria,5,0,5,1,A,6/21/2019
2382,2019,California,39512223,7.45,Richmond,0,5,5,1,A,6/21/2019
2383,2019,Pennsylvania,12801989,12.47,Allentown,0,10,10,12,C,6/20/2019
2384,2019,New Jersey,8882190,4.75,Newark,1,4,5,2,A,6/18/2019
2385,2019,Texas,28995881,12.22,San Antonio,0,4,4,34,F,6/17/2019
2386,2019,Tennessee,6829174,17.82,Memphis,0,5,5,29,D,6/17/2019
2387,2019,Pennsylvania,12801989,12.47,Philadelphia,1,5,6,12,C,6/16/2019
2388,2019,Kentucky,4467673,16.81,Louisville,1,6,7,46,F,6/16/2019
2389,2019,Iowa,3155070,8.62,Des Moines,0,6,6,19,C,6/16/2019
2390,2019,Louisiana,4648794,21.31,Shreveport,0,4,4,32,F,6/15/2019
2391,2019,North Carolina,10488084,13.26,Charlotte,1,3,4,24,D,6/12/2019
2392,2019,Colorado,5758736,15.14,Aurora,0,4,4,14,C,6/11/2019
2393,2019,Georgia,10617423,15.72,Savannah,2,2,4,32,F,6/11/2019
2394,2019,Ohio,11689100,13.05,Cleveland,1,3,4,24,D,6/9/2019
2395,2019,New York,19453561,4.03,Buffalo,0,4,4,4,A,6/9/2019
2396,2019,Tennessee,6829174,17.82,Henning,1,3,4,29,D,6/9/2019
2397,2019,Washington,7614893,10.32,White Swan,5,2,7,10,B,6/8/2019
2398,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,6/8/2019
2399,2019,Texas,28995881,12.22,Austin,0,5,5,34,F,6/7/2019
2400,2019,Illinois,12671821,10.78,Chicago,1,3,4,8,A,6/6/2019
2401,2019,California,39512223,7.45,Santa Rosa,0,4,4,1,A,6/5/2019
2402,2019,South Carolina,5148714,17.51,Allendale,0,5,5,31,F,6/1/2019
2403,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,6/1/2019
2404,2019,Virginia,8535519,11.76,Portsmouth,1,3,4,26,D,6/1/2019
2405,2019,Illinois,12671821,10.78,Chicago,0,4,4,8,A,6/1/2019
2406,2019,Georgia,10617423,15.72,Atlanta,0,5,5,32,F,6/1/2019
2407,2019,Georgia,10617423,15.72,Macon,2,4,6,32,F,6/1/2019
2408,2019,Virginia,8535519,11.76,Virginia Beach,13,4,17,26,D,5/31/2019
2409,2019,California,39512223,7.45,West Covina,1,3,4,1,A,5/31/2019
2410,2019,Illinois,12671821,10.78,Robbins,0,5,5,8,A,5/30/2019
2411,2019,Texas,28995881,12.22,Cleveland,3,2,5,34,F,5/29/2019
2412,2019,Louisiana,4648794,21.31,Reserve,1,3,4,32,F,5/29/2019
2413,2019,Missouri,6137428,21.34,Saint Louis,2,2,4,46,F,5/27/2019
2414,2019,District of Columbia,705749,,Washington,0,5,5,,,5/27/2019
2415,2019,New Jersey,8882190,4.75,Trenton,1,5,6,2,A,5/27/2019
2416,2019,District of Columbia,705749,,Washington,1,3,4,,,5/26/2019
2417,2019,Virginia,8535519,11.76,La Crosse,0,5,5,26,D,5/26/2019
2418,2019,California,39512223,7.45,Stockton,1,3,4,1,A,5/26/2019
2419,2019,New Jersey,8882190,4.75,Trenton,0,9,9,2,A,5/25/2019
2420,2019,Michigan,9986857,12.82,Detroit,3,2,5,19,C,5/25/2019
2421,2019,Virginia,8535519,11.76,Chesapeake,1,9,10,26,D,5/25/2019
2422,2019,Maryland,6045680,11.61,Baltimore,0,4,4,6,A,5/25/2019
2423,2019,Oklahoma,3956971,16.71,Oklahoma City,0,5,5,40,F,5/25/2019
2424,2019,Oklahoma,3956971,16.71,Tulsa,2,2,4,40,F,5/20/2019
2425,2019,Louisiana,4648794,21.31,Alexandria,1,4,5,32,F,5/20/2019
2426,2019,Ohio,11689100,13.05,Columbus,0,4,4,24,D,5/20/2019
2427,2019,Oregon,4217737,11.68,Portland,0,5,5,15,C,5/19/2019
2428,2019,Mississippi,2976149,22.81,Cascilla,1,4,5,50,F,5/18/2019
2429,2019,Alabama,4903185,21.7,Atmore,1,8,9,38,F,5/18/2019
2430,2019,California,39512223,7.45,Long Beach,1,4,5,1,A,5/18/2019
2431,2019,Iowa,3155070,8.62,Cedar Rapids,2,2,4,19,C,5/18/2019
2432,2019,Nebraska,1934408,9.05,Omaha,0,4,4,18,C,5/18/2019
2433,2019,North Carolina,10488084,13.26,Winston Salem (Winston-salem),2,4,6,24,D,5/18/2019
2434,2019,Indiana,6732219,14.71,Muncie,1,6,7,28,D,5/18/2019
2435,2019,California,39512223,7.45,Sacramento,1,3,4,1,A,5/17/2019
2436,2019,Ohio,11689100,13.05,Cleveland,0,4,4,24,D,5/16/2019
2437,2019,Louisiana,4648794,21.31,Saint Rose,0,4,4,32,F,5/15/2019
2438,2019,California,39512223,7.45,Los Angeles,0,4,4,1,A,5/14/2019
2439,2019,Louisiana,4648794,21.31,New Orleans,0,4,4,32,F,5/13/2019
2440,2019,Missouri,6137428,21.34,Saint Louis,4,1,5,46,F,5/13/2019
2441,2019,Pennsylvania,12801989,12.47,Effort,0,4,4,12,C,5/11/2019
2442,2019,Pennsylvania,12801989,12.47,Philadelphia,0,5,5,12,C,5/10/2019
2443,2019,Missouri,6137428,21.34,Saint Louis,0,6,6,46,F,5/10/2019
2444,2019,Indiana,6732219,14.71,Indianapolis,0,4,4,28,D,5/8/2019
2445,2019,Colorado,5758736,15.14,Littleton (Highlands Ranch),1,8,9,14,C,5/7/2019
2446,2019,New Jersey,8882190,4.75,North Bergen,1,4,5,2,A,5/5/2019
2447,2019,California,39512223,7.45,Oceano,0,6,6,1,A,5/5/2019
2448,2019,Missouri,6137428,21.34,Saint Louis,1,4,5,46,F,5/4/2019
2449,2019,Indiana,6732219,14.71,Indianapolis,0,4,4,28,D,5/4/2019
2450,2019,California,39512223,7.45,Stockton,1,4,5,1,A,5/4/2019
2451,2019,Delaware,973764,11.55,Wilmington,0,4,4,11,B,5/4/2019
2452,2019,Texas,28995881,12.22,Dallas,1,3,4,34,F,5/3/2019
2453,2019,Maryland,6045680,11.61,Baltimore,0,5,5,6,A,5/3/2019
2454,2019,Maryland,6045680,11.61,Baltimore,0,4,4,6,A,5/3/2019
2455,2019,Massachusetts,6892503,3.46,Boston,1,3,4,7,A,5/1/2019
2456,2019,North Carolina,10488084,13.26,Charlotte,2,4,6,24,D,4/30/2019
2457,2019,Tennessee,6829174,17.82,Nashville,0,7,7,29,D,4/28/2019
2458,2019,Alabama,4903185,21.7,Birmingham,0,4,4,38,F,4/28/2019
2459,2019,Maryland,6045680,11.61,Baltimore,1,7,8,6,A,4/28/2019
2460,2019,Ohio,11689100,13.05,West Chester,4,0,4,24,D,4/28/2019
2461,2019,Mississippi,2976149,22.81,Jackson,1,3,4,50,F,4/27/2019
2462,2019,California,39512223,7.45,Poway,1,3,4,1,A,4/27/2019
2463,2019,California,39512223,7.45,Los Angeles,0,6,6,1,A,4/27/2019
2464,2019,Pennsylvania,12801989,12.47,Philadelphia,0,4,4,12,C,4/21/2019
2465,2019,Tennessee,6829174,17.82,Memphis,0,6,6,29,D,4/20/2019
2466,2019,Kansas,2913314,14.65,Wichita,0,4,4,43,F,4/19/2019
2467,2019,Kentucky,4467673,16.81,Louisville,0,4,4,46,F,4/18/2019
2468,2019,Maryland,6045680,11.61,Germantown,1,3,4,6,A,4/16/2019
2469,2019,Florida,21477737,12.81,Miami,2,2,4,22,C,4/14/2019
2470,2019,California,39512223,7.45,Vallejo,1,3,4,1,A,4/14/2019
2471,2019,California,39512223,7.45,Stockton,0,4,4,1,A,4/14/2019
2472,2019,California,39512223,7.45,Moreno Valley,0,4,4,1,A,4/13/2019
2473,2019,Illinois,12671821,10.78,Carbondale,0,4,4,8,A,4/12/2019
2474,2019,Maryland,6045680,11.61,Baltimore,1,3,4,6,A,4/11/2019
2475,2019,California,39512223,7.45,Los Angeles,1,4,5,1,A,4/11/2019
2476,2019,Arizona,7278717,15.29,Phoenix,3,2,5,45,F,4/11/2019
2477,2019,Missouri,6137428,21.34,Kansas City,1,3,4,46,F,4/9/2019
2478,2019,North Carolina,10488084,13.26,Winston Salem (Winston-salem),0,7,7,24,D,4/7/2019
2479,2019,Indiana,6732219,14.71,Indianapolis,2,2,4,28,D,4/7/2019
2480,2019,Delaware,973764,11.55,Wilmington,0,6,6,11,B,4/7/2019
2481,2019,Louisiana,4648794,21.31,Shreveport,0,4,4,32,F,4/7/2019
2482,2019,Florida,21477737,12.81,Tallahassee,0,4,4,22,C,4/6/2019
2483,2019,Illinois,12671821,10.78,Chicago,0,6,6,8,A,4/6/2019
2484,2019,Florida,21477737,12.81,Panama City,1,3,4,22,C,4/4/2019
2485,2019,Georgia,10617423,15.72,Stockbridge,3,2,5,32,F,4/4/2019
2486,2019,Mississippi,2976149,22.81,Hermanville,0,4,4,50,F,4/2/2019
2487,2019,Kentucky,4467673,16.81,Covington,0,5,5,46,F,4/2/2019
2488,2019,Georgia,10617423,15.72,Atlanta,1,4,5,32,F,3/31/2019
2489,2019,South Carolina,5148714,17.51,North Charleston,0,7,7,31,F,3/31/2019
2490,2019,Illinois,12671821,10.78,Chicago,1,4,5,8,A,3/31/2019
2491,2019,Maryland,6045680,11.61,Baltimore,0,4,4,6,A,3/28/2019
2492,2019,Nevada,3080156,17.84,North Las Vegas,0,5,5,15,C,3/25/2019
2493,2019,California,39512223,7.45,San Francisco,1,5,6,1,A,3/24/2019
2494,2019,Arizona,7278717,15.29,Phoenix,0,7,7,45,F,3/24/2019
2495,2019,Arizona,7278717,15.29,Phoenix,2,4,6,45,F,3/19/2019
2496,2019,Georgia,10617423,15.72,Augusta,0,4,4,32,F,3/17/2019
2497,2019,Georgia,10617423,15.72,Rochelle,1,3,4,32,F,3/17/2019
2498,2019,Nevada,3080156,17.84,Las Vegas,0,4,4,15,C,3/17/2019
2499,2019,New Jersey,8882190,4.75,Camden,1,3,4,2,A,3/16/2019
2500,2019,Alabama,4903185,21.7,Mobile,2,4,6,38,F,3/15/2019
2501,2019,Montana,1068778,17.27,Missoula,1,3,4,34,F,3/14/2019
2502,2019,New Jersey,8882190,4.75,Paterson,0,4,4,2,A,3/11/2019
2503,2019,Louisiana,4648794,21.31,Shreveport,0,4,4,32,F,3/10/2019
2504,2019,Colorado,5758736,15.14,Denver,1,4,5,14,C,3/10/2019
2505,2019,California,39512223,7.45,Oakland,0,4,4,1,A,3/3/2019
2506,2019,Illinois,12671821,10.78,Chicago,0,6,6,8,A,3/3/2019
2507,2019,Arkansas,3017804,18.96,Pine Bluff,1,4,5,40,F,3/2/2019
2508,2019,California,39512223,7.45,Oakland,1,3,4,1,A,2/28/2019
2509,2019,Alabama,4903185,21.7,Birmingham,2,2,4,38,F,2/22/2019
2510,2019,Maryland,6045680,11.61,Baltimore,1,4,5,6,A,2/21/2019
2511,2019,Kentucky,4467673,16.81,Elizabethtown,2,2,4,46,F,2/21/2019
2512,2019,Texas,28995881,12.22,Houston,2,2,4,34,F,2/21/2019
2513,2019,Tennessee,6829174,17.82,Covington,0,4,4,29,D,2/20/2019
2514,2019,Texas,28995881,12.22,Henderson,2,2,4,34,F,2/17/2019
2515,2019,Indiana,6732219,14.71,Evansville,0,5,5,28,D,2/17/2019
2516,2019,Louisiana,4648794,21.31,New Orleans,1,5,6,32,F,2/17/2019
2517,2019,Mississippi,2976149,22.81,Clinton,5,0,5,50,F,2/16/2019
2518,2019,Illinois,12671821,10.78,Aurora,6,6,12,8,A,2/15/2019
2519,2019,Texas,28995881,12.22,Livingston,5,0,5,34,F,2/11/2019
2520,2019,Virginia,8535519,11.76,Petersburg,0,4,4,26,D,2/9/2019
2521,2019,New York,19453561,4.03,Brooklyn,1,3,4,4,A,2/6/2019
2522,2019,Texas,28995881,12.22,San Antonio,2,2,4,34,F,2/5/2019
2523,2019,District of Columbia,705749,,Washington,0,5,5,,,2/4/2019
2524,2019,Louisiana,4648794,21.31,Baton Rouge,0,4,4,32,F,2/4/2019
2525,2019,Illinois,12671821,10.78,Chicago,2,5,7,8,A,2/3/2019
2526,2019,California,39512223,7.45,Palm Springs,4,0,4,1,A,2/3/2019
2527,2019,California,39512223,7.45,San Diego,0,4,4,1,A,2/1/2019
2528,2019,Texas,28995881,12.22,Houston,2,5,7,34,F,1/28/2019
2529,2019,Alabama,4903185,21.7,Birmingham,0,5,5,38,F,1/27/2019
2530,2019,Georgia,10617423,15.72,Albany,0,4,4,32,F,1/26/2019
2531,2019,Louisiana,4648794,21.31,Gonzales,5,0,5,32,F,1/26/2019
2532,2019,Indiana,6732219,14.71,Indianapolis,0,5,5,28,D,1/26/2019
2533,2019,New Jersey,8882190,4.75,Newark,1,3,4,2,A,1/26/2019
2534,2019,Pennsylvania,12801989,12.47,State College,4,1,5,12,C,1/24/2019
2535,2019,Georgia,10617423,15.72,Rockmart,4,1,5,32,F,1/24/2019
2536,2019,Florida,21477737,12.81,Sebring,5,0,5,22,C,1/23/2019
2537,2019,Florida,21477737,12.81,Miami,0,4,4,22,C,1/20/2019
